playerCard1,playerCard2,playerCard3,playerCard4,playerCard5,dealerCard1,dealerCard2,dealerCard3,dealerCard4,dealerCard5,playerHandSum,dealerHandSum,cardsLeft,result
10,10,10,0,0,6,9,3,0,0,30,18,269,Loss
7,11,2,0,0,2,3,10,9,0,20,24,262,Win
6,8,10,0,0,10,4,10,0,0,24,24,256,Loss
8,8,5,0,0,6,3,6,10,0,21,25,249,Win
4,4,10,0,0,10,11,0,0,0,18,21,244,Loss
8,10,8,0,0,10,5,9,0,0,26,24,238,Loss
5,7,10,0,0,6,8,2,8,0,22,24,231,Loss
7,10,1,0,0,6,7,2,2,0,18,17,224,Win
8,2,3,0,0,10,2,2,10,0,13,24,217,Win
6,10,7,0,0,5,9,10,0,0,23,24,211,Loss
7,3,10,0,0,9,10,0,0,0,20,19,206,Win
9,4,7,0,0,5,2,10,0,0,20,17,410,Win
7,7,10,0,0,11,10,0,0,0,24,21,405,Loss
2,4,3,10,0,7,10,0,0,0,19,17,399,Win
10,10,10,0,0,9,5,9,0,0,30,23,393,Loss
9,8,1,0,0,5,9,10,0,0,18,24,387,Win
9,3,10,0,0,3,10,8,0,0,22,21,381,Loss
1,10,10,0,0,9,8,0,0,0,21,17,376,Win
7,1,4,0,0,10,10,0,0,0,12,20,371,Loss
6,10,10,0,0,2,9,10,0,0,26,21,365,Loss
10,8,1,0,0,6,6,10,0,0,19,22,359,Win
3,10,10,0,0,7,10,0,0,0,23,17,354,Loss
6,10,3,0,0,7,8,4,0,0,19,19,348,Push
9,10,2,0,0,11,10,0,0,0,21,21,343,Push
7,7,7,0,0,5,5,8,0,0,21,18,337,Win
1,10,10,0,0,2,3,10,4,0,21,19,330,Win
8,9,4,0,0,7,8,6,0,0,21,21,324,Push
10,9,8,0,0,10,9,0,0,0,27,19,319,Loss
4,1,8,0,0,6,2,2,2,10,13,22,311,Win
10,1,3,0,0,10,2,10,0,0,14,22,305,Win
7,10,8,0,0,10,2,2,10,0,25,24,298,Loss
10,8,6,0,0,10,6,8,0,0,24,24,292,Loss
2,5,3,10,0,6,9,9,0,0,20,24,285,Win
8,9,1,0,0,10,10,0,0,0,18,20,280,Loss
6,10,4,0,0,10,2,4,6,0,20,22,273,Win
2,3,6,5,0,10,11,0,0,0,16,21,267,Loss
10,5,5,0,0,7,2,10,0,0,20,19,261,Win
10,1,10,0,0,10,2,1,1,10,21,24,253,Win
7,10,3,0,0,2,3,5,10,0,20,20,246,Push
5,8,10,0,0,7,7,3,0,0,23,17,240,Loss
4,6,4,0,0,3,3,6,3,5,14,20,232,Loss
10,10,10,0,0,8,10,0,0,0,30,18,227,Loss
10,7,2,0,0,8,4,8,0,0,19,20,221,Loss
10,10,8,0,0,7,9,10,0,0,28,26,215,Loss
5,4,10,0,0,11,10,0,0,0,19,21,210,Loss
10,5,10,0,0,8,11,0,0,0,25,19,205,Loss
1,10,6,0,0,4,10,9,0,0,17,23,410,Win
8,10,9,0,0,11,10,0,0,0,27,21,405,Loss
3,10,10,0,0,11,8,0,0,0,23,19,400,Loss
10,2,2,0,0,8,9,0,0,0,14,17,395,Loss
10,10,6,0,0,10,7,0,0,0,26,17,390,Loss
6,7,2,0,0,2,2,2,2,11,15,19,382,Loss
10,6,10,0,0,2,4,3,10,0,26,19,375,Loss
1,9,10,0,0,10,3,10,0,0,20,23,369,Win
10,9,6,0,0,10,11,0,0,0,25,21,364,Loss
10,2,10,0,0,10,10,0,0,0,22,20,359,Loss
2,9,10,0,0,5,3,10,0,0,21,18,353,Win
2,6,10,0,0,2,2,2,6,4,18,26,344,Win
4,4,10,0,0,10,8,0,0,0,18,18,339,Push
10,7,10,0,0,10,9,0,0,0,27,19,334,Loss
8,5,10,0,0,2,3,2,10,0,23,17,327,Loss
5,2,9,0,0,7,8,10,0,0,16,25,321,Win
10,10,7,0,0,7,10,0,0,0,27,17,316,Loss
10,8,10,0,0,10,10,0,0,0,28,20,311,Loss
3,3,10,0,0,11,10,0,0,0,16,21,306,Loss
3,4,10,0,0,10,3,3,1,0,17,17,299,Push
8,5,6,0,0,2,8,4,1,5,19,20,291,Loss
3,10,1,0,0,10,6,9,0,0,14,25,285,Win
8,7,5,0,0,10,8,0,0,0,20,18,280,Win
2,10,7,0,0,10,2,6,0,0,19,18,274,Win
10,10,10,0,0,10,10,0,0,0,30,20,269,Loss
4,7,2,0,0,10,9,0,0,0,13,19,264,Loss
4,10,10,0,0,7,10,0,0,0,24,17,259,Loss
3,10,7,0,0,10,10,0,0,0,20,20,254,Push
10,3,8,0,0,10,10,0,0,0,21,20,249,Win
7,9,5,0,0,6,8,10,0,0,21,24,243,Win
9,7,1,0,0,6,6,1,6,0,17,19,236,Loss
5,10,6,0,0,2,10,10,0,0,21,22,410,Win
10,3,9,0,0,8,5,10,0,0,22,23,404,Loss
3,5,8,0,0,3,9,4,1,0,16,17,397,Loss
2,6,9,0,0,4,1,7,4,4,17,20,389,Loss
5,11,3,0,0,10,10,0,0,0,19,20,384,Loss
9,5,7,0,0,4,10,10,0,0,21,24,378,Win
1,4,8,0,0,11,9,0,0,0,13,20,373,Loss
5,3,8,0,0,9,8,0,0,0,16,17,368,Loss
10,10,1,0,0,10,5,8,0,0,21,23,362,Win
10,1,4,0,0,2,2,5,9,0,15,18,355,Loss
11,7,3,0,0,4,10,10,0,0,21,24,349,Win
8,10,4,0,0,10,2,8,0,0,22,20,343,Loss
10,8,6,0,0,2,7,11,0,0,24,20,337,Loss
10,8,10,0,0,7,10,0,0,0,28,17,332,Loss
6,3,11,0,0,7,3,3,10,0,20,23,325,Win
10,5,5,0,0,8,8,8,0,0,20,24,319,Win
1,10,11,0,0,5,4,10,0,0,22,19,313,Loss
8,4,5,0,0,10,11,0,0,0,17,21,308,Loss
10,2,1,0,0,11,6,0,0,0,13,17,303,Loss
10,5,9,0,0,10,10,0,0,0,24,20,298,Loss
2,9,8,0,0,10,10,0,0,0,19,20,293,Loss
9,9,10,0,0,10,10,0,0,0,28,20,288,Loss
2,5,10,0,0,10,8,0,0,0,17,18,283,Loss
4,10,2,0,0,5,10,10,0,0,16,25,277,Win
3,10,10,0,0,3,10,10,0,0,23,23,271,Loss
6,2,4,0,0,1,1,10,9,0,12,21,264,Loss
10,10,4,0,0,7,3,7,0,0,24,17,258,Loss
5,6,4,0,0,9,6,2,0,0,15,17,252,Loss
1,6,10,0,0,9,3,3,5,0,17,20,245,Loss
7,10,6,0,0,6,4,2,4,9,23,25,237,Loss
10,5,9,0,0,10,5,7,0,0,24,22,231,Loss
10,1,10,0,0,9,5,10,0,0,21,24,225,Win
8,4,3,0,0,10,3,4,0,0,15,17,219,Loss
11,2,3,0,0,10,8,0,0,0,16,18,214,Loss
3,10,9,0,0,1,5,11,0,0,22,17,208,Loss
7,10,3,0,0,11,3,6,0,0,20,20,202,Push
5,10,2,0,0,2,10,1,10,0,17,23,409,Win
6,9,6,0,0,3,4,11,0,0,21,18,403,Win
8,2,3,0,0,6,10,1,0,0,13,17,397,Loss
3,3,9,0,0,11,7,0,0,0,15,18,392,Loss
10,9,4,0,0,3,5,5,2,6,23,21,384,Loss
10,10,10,0,0,11,10,0,0,0,30,21,379,Loss
10,5,9,0,0,8,8,10,0,0,24,26,373,Loss
5,11,4,0,0,10,10,0,0,0,20,20,368,Push
3,3,4,3,0,10,2,7,0,0,13,19,361,Loss
4,10,10,0,0,8,10,0,0,0,24,18,356,Loss
10,10,6,0,0,6,10,7,0,0,26,23,350,Loss
10,1,9,0,0,7,5,5,0,0,20,17,344,Win
10,7,10,0,0,9,5,6,0,0,27,20,338,Loss
8,1,7,0,0,5,7,5,0,0,16,17,332,Loss
2,10,10,0,0,10,4,2,9,0,22,25,325,Loss
2,1,10,0,0,10,10,0,0,0,13,20,320,Loss
9,5,1,0,0,10,5,6,0,0,15,21,314,Loss
9,6,4,0,0,1,4,10,10,0,19,25,307,Win
7,5,1,0,0,10,2,7,0,0,13,19,301,Loss
5,10,1,0,0,7,2,8,0,0,16,17,295,Loss
10,1,4,0,0,10,7,0,0,0,15,17,290,Loss
4,2,3,10,0,10,10,0,0,0,19,20,284,Loss
2,1,10,0,0,2,10,10,0,0,13,22,278,Win
9,10,10,0,0,8,6,4,0,0,29,18,272,Loss
10,10,10,0,0,10,10,0,0,0,30,20,267,Loss
10,3,6,0,0,3,3,10,10,0,19,26,260,Win
11,3,7,0,0,10,9,0,0,0,21,19,255,Win
3,9,4,0,0,6,9,3,0,0,16,18,249,Loss
6,11,2,0,0,6,7,6,0,0,19,19,243,Push
8,10,4,0,0,5,3,2,3,10,22,23,235,Loss
7,10,1,0,0,10,8,0,0,0,18,18,230,Push
10,6,7,0,0,9,6,10,0,0,23,25,224,Loss
10,8,3,0,0,10,10,0,0,0,21,20,219,Win
2,7,6,0,0,11,2,4,0,0,15,17,213,Loss
10,10,1,0,0,10,4,4,0,0,21,18,207,Win
10,5,2,0,0,4,10,10,0,0,17,24,410,Win
10,10,8,0,0,7,9,3,0,0,28,19,404,Loss
1,10,6,0,0,5,10,10,0,0,17,25,398,Win
3,2,5,10,0,6,7,3,10,0,20,26,390,Win
11,4,2,0,0,5,3,4,6,0,17,18,383,Loss
10,10,2,0,0,10,5,10,0,0,22,25,377,Loss
8,3,4,0,0,9,10,0,0,0,15,19,372,Loss
4,10,4,0,0,10,10,0,0,0,18,20,367,Loss
9,10,8,0,0,6,2,9,0,0,27,17,361,Loss
8,1,3,0,0,8,9,0,0,0,12,17,356,Loss
5,10,6,0,0,10,10,0,0,0,21,20,351,Win
8,10,7,0,0,7,6,10,0,0,25,23,345,Loss
5,10,2,0,0,4,7,10,0,0,17,21,339,Loss
5,1,8,0,0,4,10,1,7,0,14,22,332,Win
9,10,8,0,0,10,6,5,0,0,27,21,326,Loss
3,10,6,0,0,9,2,7,0,0,19,18,320,Win
7,3,10,0,0,10,11,0,0,0,20,21,315,Loss
4,10,6,0,0,2,10,4,4,0,20,20,308,Push
10,10,9,0,0,3,6,2,10,0,29,21,301,Loss
10,5,4,0,0,7,11,0,0,0,19,18,296,Win
10,10,5,0,0,10,10,0,0,0,25,20,291,Loss
7,7,6,0,0,11,10,0,0,0,20,21,286,Loss
7,8,2,0,0,5,6,10,0,0,17,21,280,Loss
10,3,10,0,0,8,6,10,0,0,23,24,274,Loss
4,11,6,0,0,8,9,0,0,0,21,17,269,Win
1,10,6,0,0,10,11,0,0,0,17,21,264,Loss
4,4,2,3,0,7,11,0,0,0,13,18,258,Loss
10,9,4,0,0,10,7,0,0,0,23,17,253,Loss
9,6,10,0,0,4,8,10,0,0,25,22,247,Loss
6,5,10,0,0,4,10,10,0,0,21,24,410,Win
10,6,5,1,0,10,11,0,0,0,22,21,404,Loss
6,4,2,0,0,4,10,7,0,0,12,21,398,Loss
10,9,4,0,0,9,3,7,0,0,23,19,392,Loss
9,6,4,3,0,8,4,9,0,0,22,21,385,Loss
10,10,10,0,0,9,4,1,4,0,30,18,378,Loss
10,2,10,0,0,2,9,9,0,0,22,20,372,Loss
4,9,1,10,0,2,6,10,0,0,24,18,365,Loss
5,10,7,0,0,9,3,10,0,0,22,22,359,Loss
3,8,3,0,0,5,7,7,0,0,14,19,353,Loss
9,6,10,0,0,9,3,1,10,0,25,23,346,Loss
4,7,10,0,0,7,6,10,0,0,21,23,340,Win
6,10,6,0,0,10,11,0,0,0,22,21,335,Loss
7,9,9,0,0,10,6,10,0,0,25,26,329,Loss
1,6,2,10,9,9,10,0,0,0,28,19,322,Loss
7,3,3,0,0,10,3,10,0,0,13,23,316,Win
10,10,10,0,0,7,9,10,0,0,30,26,310,Loss
3,5,10,0,0,7,6,10,0,0,18,23,304,Win
8,3,6,0,0,5,8,6,0,0,17,19,298,Loss
8,5,8,3,0,4,10,10,0,0,24,24,291,Loss
10,2,10,0,0,3,10,5,0,0,22,18,285,Loss
8,6,5,10,0,5,11,2,0,0,29,18,278,Loss
10,10,10,0,0,4,9,8,0,0,30,21,272,Loss
5,5,6,0,0,8,10,0,0,0,16,18,267,Loss
7,6,10,0,0,10,6,7,0,0,23,23,261,Loss
7,10,8,0,0,7,8,4,0,0,25,19,255,Loss
2,8,5,0,0,2,3,8,1,7,15,21,247,Loss
1,10,4,2,10,10,10,0,0,0,27,20,240,Loss
7,6,1,3,2,5,9,1,9,0,28,24,230,Loss
10,10,7,0,0,2,10,10,0,0,27,22,224,Loss
10,10,10,0,0,10,5,1,2,0,30,18,217,Loss
3,10,8,6,0,3,10,8,0,0,27,21,210,Loss
7,4,10,0,0,6,9,5,0,0,21,20,204,Win
6,10,10,0,0,4,1,10,4,0,26,19,409,Loss
10,10,4,0,0,3,6,8,0,0,24,17,403,Loss
2,9,4,0,0,6,2,10,0,0,15,18,397,Loss
10,9,8,0,0,5,10,10,0,0,27,25,391,Loss
8,3,10,0,0,3,2,8,10,0,21,23,384,Win
8,2,10,0,0,8,10,0,0,0,20,18,379,Win
8,10,5,0,0,7,10,0,0,0,23,17,374,Loss
3,8,4,0,0,5,5,2,5,0,15,17,367,Loss
4,10,5,1,10,11,10,0,0,0,30,21,360,Loss
4,10,7,3,0,10,11,0,0,0,24,21,354,Loss
7,2,5,0,0,7,8,9,0,0,14,24,348,Win
6,2,8,0,0,10,10,0,0,0,16,20,343,Loss
10,7,10,0,0,11,9,0,0,0,27,20,338,Loss
4,2,5,0,0,3,2,10,4,0,11,19,331,Loss
1,10,8,10,0,2,3,10,10,0,29,25,323,Loss
9,10,10,0,0,11,8,0,0,0,29,19,318,Loss
1,5,10,3,4,3,10,10,0,0,23,23,310,Loss
8,8,10,0,0,6,3,6,10,0,26,25,303,Loss
10,10,1,10,0,6,7,2,1,4,31,20,294,Loss
1,6,6,7,10,4,1,8,1,3,30,17,284,Loss
3,8,10,0,0,10,3,6,0,0,21,19,278,Win
3,10,2,4,4,2,8,2,10,0,23,22,269,Loss
8,3,10,0,0,10,10,0,0,0,21,20,264,Win
10,10,9,0,0,10,7,0,0,0,29,17,259,Loss
10,10,7,0,0,6,2,10,0,0,27,18,253,Loss
3,5,5,0,0,10,10,0,0,0,13,20,248,Loss
4,3,3,0,0,11,6,0,0,0,10,17,243,Loss
10,6,10,0,0,10,7,0,0,0,26,17,238,Loss
10,2,8,9,0,2,10,2,4,0,29,18,230,Loss
10,5,10,0,0,4,10,8,0,0,25,22,224,Loss
10,6,8,0,0,7,11,0,0,0,24,18,219,Loss
8,10,4,0,0,6,7,1,6,0,22,20,212,Loss
9,10,10,0,0,10,11,0,0,0,29,21,207,Loss
10,5,10,0,0,8,7,7,0,0,25,22,410,Loss
10,10,9,0,0,2,10,5,0,0,29,17,404,Loss
4,1,10,1,9,5,3,11,0,0,25,19,396,Loss
7,5,9,9,0,2,9,10,0,0,30,21,389,Loss
3,10,7,9,0,9,4,9,0,0,29,22,382,Loss
7,9,10,0,0,10,10,0,0,0,26,20,377,Loss
10,8,3,10,0,4,3,8,4,0,31,19,369,Loss
10,10,6,0,0,10,10,0,0,0,26,20,364,Loss
10,10,5,0,0,4,2,10,8,0,25,24,357,Loss
10,7,2,10,0,4,10,10,0,0,29,24,350,Loss
6,10,1,1,5,10,4,7,0,0,23,21,342,Loss
6,9,7,0,0,8,2,2,10,0,22,22,335,Loss
10,10,1,1,0,10,10,0,0,0,22,20,329,Loss
8,7,10,0,0,7,8,6,0,0,25,21,323,Loss
10,3,9,0,0,2,10,3,1,3,22,19,315,Loss
3,10,6,8,0,10,8,0,0,0,27,18,309,Loss
4,2,7,0,0,10,10,0,0,0,13,20,304,Loss
10,4,8,0,0,5,10,6,0,0,22,21,298,Loss
3,10,9,0,0,5,7,7,0,0,22,19,292,Loss
8,10,2,1,5,11,2,7,0,0,26,20,284,Loss
8,4,7,2,10,11,10,0,0,0,31,21,277,Loss
3,5,4,0,0,6,10,10,0,0,12,26,271,Win
5,10,10,0,0,3,7,3,10,0,25,23,264,Loss
4,2,3,0,0,6,2,2,6,10,9,26,256,Win
10,2,4,7,0,4,9,1,10,0,23,24,248,Loss
6,10,4,1,9,8,6,1,1,10,30,26,238,Loss
7,10,2,8,0,4,11,6,0,0,27,21,231,Loss
10,5,5,2,0,10,2,10,0,0,22,22,224,Loss
10,10,4,0,0,4,7,5,8,0,24,24,217,Loss
6,1,10,6,0,11,10,0,0,0,23,21,211,Loss
5,2,10,0,0,9,6,10,0,0,17,25,205,Win
5,10,10,0,0,9,4,1,10,0,25,24,409,Loss
6,10,10,0,0,10,10,0,0,0,26,20,404,Loss
3,10,5,10,0,3,5,10,0,0,28,18,397,Loss
3,10,2,0,0,10,10,0,0,0,15,20,411,Loss
2,10,8,0,0,10,8,0,0,0,20,18,406,Win
10,10,10,0,0,4,3,6,4,0,30,17,399,Loss
5,9,10,0,0,3,11,6,0,0,24,20,393,Loss
2,6,6,0,0,11,10,0,0,0,14,21,388,Loss
7,4,7,0,0,10,11,0,0,0,18,21,383,Loss
10,10,8,0,0,8,4,2,6,0,28,20,376,Loss
3,10,10,0,0,5,2,9,1,0,23,17,369,Loss
6,1,10,0,0,5,10,7,0,0,17,22,363,Win
7,10,10,0,0,5,9,10,0,0,27,24,357,Loss
6,10,10,0,0,10,4,10,0,0,26,24,351,Loss
7,9,10,0,0,3,10,6,0,0,26,19,345,Loss
10,10,7,0,0,3,10,5,0,0,27,18,339,Loss
10,9,9,0,0,10,10,0,0,0,28,20,334,Loss
2,10,10,0,0,7,8,10,0,0,22,25,328,Loss
4,7,9,0,0,8,10,0,0,0,20,18,323,Win
2,10,6,0,0,8,10,0,0,0,18,18,318,Push
8,1,3,0,0,4,7,4,10,0,12,25,311,Win
10,10,7,0,0,2,10,10,0,0,27,22,305,Loss
4,8,1,0,0,5,9,4,0,0,13,18,299,Loss
9,3,10,0,0,8,7,10,0,0,22,25,293,Loss
8,8,8,0,0,5,10,10,0,0,24,25,287,Loss
1,5,11,0,0,7,5,8,0,0,17,20,281,Loss
9,6,7,0,0,4,8,7,0,0,22,19,275,Loss
7,5,10,0,0,9,5,3,0,0,22,17,269,Loss
1,9,2,0,0,2,10,7,0,0,12,19,263,Loss
9,5,4,0,0,8,3,10,0,0,18,21,257,Loss
10,1,10,0,0,10,8,0,0,0,21,18,252,Win
4,10,1,0,0,9,2,10,0,0,15,21,246,Loss
4,1,10,0,0,3,4,4,2,6,15,19,238,Loss
7,10,10,0,0,3,8,5,4,0,27,20,231,Loss
1,4,9,0,0,5,10,10,0,0,14,25,225,Win
10,6,7,0,0,11,7,0,0,0,23,18,220,Loss
10,10,3,0,0,6,5,2,6,0,23,19,213,Loss
7,4,10,0,0,9,11,0,0,0,21,20,208,Win
4,10,7,0,0,8,7,8,0,0,21,23,202,Win
7,7,2,0,0,10,9,0,0,0,16,19,411,Loss
7,10,4,0,0,10,9,0,0,0,21,19,406,Win
6,1,5,0,0,7,9,8,0,0,12,24,400,Win
10,5,2,0,0,7,5,2,1,5,17,20,392,Loss
5,10,10,0,0,10,10,0,0,0,25,20,387,Loss
10,4,2,0,0,10,7,0,0,0,16,17,382,Loss
5,10,4,0,0,3,10,4,0,0,19,17,376,Win
2,3,2,10,0,11,10,0,0,0,17,21,370,Loss
6,4,10,0,0,4,9,9,0,0,20,22,364,Win
10,5,5,0,0,11,8,0,0,0,20,19,359,Win
3,10,2,0,0,8,10,0,0,0,15,18,354,Loss
2,6,10,0,0,10,3,1,6,0,18,20,347,Loss
9,10,5,0,0,7,3,10,0,0,24,20,341,Loss
3,10,4,0,0,10,10,0,0,0,17,20,336,Loss
10,8,6,0,0,10,10,0,0,0,24,20,331,Loss
10,9,9,0,0,8,9,0,0,0,28,17,326,Loss
8,10,6,0,0,5,1,10,9,0,24,25,319,Loss
7,10,10,0,0,2,3,9,7,0,27,21,312,Loss
6,9,10,0,0,2,2,10,10,0,25,24,305,Loss
1,6,10,0,0,8,10,0,0,0,17,18,300,Loss
10,5,5,0,0,6,9,10,0,0,20,25,294,Win
9,1,6,0,0,10,10,0,0,0,16,20,289,Loss
10,2,6,0,0,10,6,10,0,0,18,26,283,Win
1,10,4,0,0,4,9,7,0,0,15,20,277,Loss
1,8,3,0,0,8,7,10,0,0,12,25,271,Win
2,10,10,0,0,7,10,0,0,0,22,17,266,Loss
10,10,1,0,0,10,8,0,0,0,21,18,261,Win
2,2,2,7,0,10,10,0,0,0,13,20,255,Loss
10,9,1,0,0,10,4,9,0,0,20,23,249,Win
8,10,9,0,0,1,5,11,0,0,27,17,243,Loss
9,9,4,0,0,4,11,3,0,0,22,18,237,Loss
10,4,3,0,0,7,3,8,0,0,17,18,231,Loss
10,4,1,0,0,6,2,10,0,0,15,18,225,Loss
3,10,9,0,0,9,5,7,0,0,22,21,219,Loss
5,8,10,0,0,10,10,0,0,0,23,20,214,Loss
3,7,4,0,0,3,8,4,3,0,14,18,207,Loss
10,3,10,0,0,11,6,0,0,0,23,17,411,Loss
4,10,2,0,0,10,2,10,0,0,16,22,405,Win
8,5,10,0,0,5,10,2,0,0,23,17,399,Loss
9,2,10,0,0,2,9,3,10,0,21,24,392,Win
10,10,9,0,0,2,10,3,10,0,29,25,385,Loss
4,1,11,0,0,9,10,0,0,0,16,19,380,Loss
8,2,6,0,0,4,9,10,0,0,16,23,374,Win
7,10,6,0,0,4,6,10,0,0,23,20,368,Loss
10,1,3,0,0,10,10,0,0,0,14,20,363,Loss
6,10,10,0,0,9,8,0,0,0,26,17,358,Loss
9,2,7,0,0,10,8,0,0,0,18,18,353,Push
10,9,3,0,0,9,4,10,0,0,22,23,347,Loss
1,10,3,0,0,2,3,10,7,0,14,22,340,Win
3,7,5,0,0,11,10,0,0,0,15,21,335,Loss
2,7,10,0,0,10,2,4,5,0,19,21,328,Loss
9,3,6,0,0,6,10,1,0,0,18,17,322,Win
10,5,3,0,0,11,2,8,0,0,18,21,316,Loss
10,3,4,0,0,9,2,10,0,0,17,21,310,Loss
4,6,4,0,0,8,6,9,0,0,14,23,304,Win
2,10,4,0,0,6,7,1,5,0,16,19,297,Loss
7,5,10,0,0,10,7,0,0,0,22,17,292,Loss
9,1,6,0,0,7,10,0,0,0,16,17,287,Loss
5,3,3,10,0,7,4,1,4,10,21,26,278,Win
8,1,10,0,0,11,9,0,0,0,19,20,273,Loss
1,3,10,0,0,7,2,11,0,0,14,20,267,Loss
2,4,3,10,0,10,2,7,0,0,19,19,260,Push
7,5,10,0,0,6,6,7,0,0,22,19,254,Loss
7,10,2,0,0,5,9,7,0,0,19,21,248,Loss
3,7,6,0,0,10,10,0,0,0,16,20,411,Loss
1,8,8,0,0,4,7,3,2,7,17,23,403,Win
10,7,10,0,0,2,9,7,0,0,27,18,397,Loss
4,9,5,0,0,6,11,0,0,0,18,17,392,Win
3,6,10,0,0,6,5,8,0,0,19,19,386,Push
1,10,10,0,0,4,5,10,0,0,21,19,380,Win
10,6,10,0,0,11,10,0,0,0,26,21,375,Loss
5,10,6,0,0,6,4,10,0,0,21,20,369,Win
10,10,10,0,0,9,11,0,0,0,30,20,364,Loss
2,10,3,0,0,7,5,4,10,0,15,26,357,Win
10,4,10,0,0,6,6,10,0,0,24,22,351,Loss
1,5,9,0,0,8,11,0,0,0,15,19,346,Loss
10,8,5,0,0,6,4,11,0,0,23,21,340,Loss
6,2,10,0,0,4,10,7,0,0,18,21,334,Loss
10,10,1,0,0,10,9,0,0,0,21,19,329,Win
8,1,3,0,0,4,10,3,0,0,12,17,323,Loss
4,10,3,0,0,8,4,1,8,0,17,21,316,Loss
3,10,2,0,0,10,9,0,0,0,15,19,311,Loss
10,4,10,0,0,6,10,2,0,0,24,18,305,Loss
6,5,2,0,0,10,8,0,0,0,13,18,300,Loss
8,7,3,0,0,8,4,4,4,0,18,20,293,Loss
4,10,1,0,0,9,7,10,0,0,15,26,287,Win
2,1,9,0,0,4,2,5,3,8,12,22,279,Win
3,6,10,0,0,2,8,10,0,0,19,20,273,Loss
8,3,9,0,0,10,10,0,0,0,20,20,268,Push
5,3,4,0,0,10,4,10,0,0,12,24,262,Win
4,10,2,0,0,4,10,3,0,0,16,17,256,Loss
10,7,3,0,0,2,10,4,10,0,20,26,249,Win
10,10,9,0,0,10,11,0,0,0,29,21,244,Loss
5,7,10,0,0,5,8,10,0,0,22,23,238,Loss
5,3,5,0,0,8,2,5,4,0,13,19,231,Loss
10,10,10,0,0,6,10,5,0,0,30,21,225,Loss
6,10,4,0,0,10,8,0,0,0,20,18,220,Win
9,5,6,0,0,8,11,0,0,0,20,19,215,Win
2,9,2,0,0,10,6,7,0,0,13,23,209,Win
6,5,10,0,0,9,10,0,0,0,21,19,204,Win
3,3,10,0,0,10,10,0,0,0,16,20,411,Loss
3,2,6,2,0,4,10,2,10,0,13,26,403,Win
8,10,10,0,0,10,2,1,3,2,28,18,395,Loss
6,4,8,0,0,5,11,2,0,0,18,18,389,Push
10,4,6,0,0,8,3,5,10,0,20,26,382,Win
7,2,4,0,0,3,4,10,0,0,13,17,376,Loss
10,6,7,0,0,10,3,7,0,0,23,20,370,Loss
10,7,1,0,0,5,2,6,7,0,18,20,363,Loss
5,10,7,0,0,2,9,9,0,0,22,20,357,Loss
10,7,9,0,0,3,9,8,0,0,26,20,351,Loss
9,9,10,0,0,4,10,10,0,0,28,24,345,Loss
2,10,10,0,0,3,3,8,10,0,22,24,338,Loss
4,5,10,0,0,4,5,7,2,0,19,18,331,Win
3,3,10,0,0,2,4,9,10,0,16,25,324,Win
8,10,5,0,0,10,5,2,0,0,23,17,318,Loss
3,10,10,0,0,7,5,6,0,0,23,18,312,Loss
1,11,5,0,0,4,6,10,0,0,17,20,306,Loss
6,2,10,0,0,9,9,0,0,0,18,18,301,Push
8,1,4,0,0,4,3,5,7,0,13,19,294,Loss
2,10,8,0,0,5,7,7,0,0,20,19,288,Win
5,6,10,0,0,7,11,0,0,0,21,18,283,Win
6,1,5,0,0,6,4,10,0,0,12,20,277,Loss
10,6,10,0,0,10,4,10,0,0,26,24,271,Loss
10,10,10,0,0,4,9,5,0,0,30,18,265,Loss
10,10,2,0,0,2,7,10,0,0,22,19,259,Loss
1,9,4,0,0,7,10,0,0,0,14,17,254,Loss
10,4,1,0,0,6,11,0,0,0,15,17,249,Loss
5,9,3,0,0,10,11,0,0,0,17,21,244,Loss
4,8,9,0,0,8,6,7,0,0,21,21,238,Push
1,11,4,0,0,2,10,2,10,0,16,24,231,Win
8,6,1,0,0,7,10,0,0,0,15,17,226,Loss
10,3,8,0,0,7,3,10,0,0,21,20,220,Win
10,8,10,0,0,6,5,5,9,0,28,25,213,Loss
10,10,10,0,0,5,11,4,0,0,30,20,207,Loss
5,10,3,0,0,2,3,6,3,10,18,24,408,Win
1,2,10,0,0,4,10,10,0,0,13,24,402,Win
5,9,10,0,0,10,9,0,0,0,24,19,397,Loss
9,7,10,0,0,7,3,9,0,0,26,19,391,Loss
6,1,10,0,0,6,4,8,0,0,17,18,385,Loss
5,4,6,0,0,7,4,2,10,0,15,23,378,Win
10,9,1,0,0,6,10,3,0,0,20,19,372,Win
3,4,11,0,0,4,10,10,0,0,18,24,366,Win
8,10,1,0,0,10,2,1,7,0,19,20,359,Loss
8,10,2,0,0,1,2,10,8,0,20,21,352,Loss
7,9,6,0,0,10,5,10,0,0,22,25,346,Loss
10,3,10,0,0,4,7,8,0,0,23,19,340,Loss
9,10,9,0,0,10,8,0,0,0,28,18,335,Loss
2,10,4,0,0,3,10,10,0,0,16,23,329,Win
3,2,10,0,0,10,3,4,0,0,15,17,323,Loss
5,11,4,0,0,5,3,8,3,0,20,19,316,Win
5,10,7,0,0,5,6,7,0,0,22,18,310,Loss
5,10,4,0,0,8,10,0,0,0,19,18,305,Win
4,6,6,0,0,8,6,6,0,0,16,20,299,Loss
1,7,4,0,0,5,2,8,4,0,12,19,292,Loss
6,10,6,0,0,10,10,0,0,0,22,20,287,Loss
